CODE,Date,Hour,TMP,WSP,WDR
KPWM,11/17/2018,18,42,5,240
KPWM,11/17/2018,19,41,6,250
KPWM,11/17/2018,20,41,6,250
KPWM,11/17/2018,21,41,5,250
KPWM,11/17/2018,22,41,7,260
KPWM,11/17/2018,23,40,7,270
KBED,11/18/2018,0,38,3,230
KBED,11/18/2018,1,37,6,250
KBED,11/18/2018,2,37,6,290
KBED,11/18/2018,3,37,5,240
KBED,11/18/2018,4,36,5,240
KBED,11/18/2018,5,36,5,250
KBED,11/18/2018,6,36,5,360
KBED,11/18/2018,7,36,3,10
KBED,11/18/2018,8,36,5,10
KBED,11/18/2018,9,37,5,10
KBED,11/18/2018,10,38,5,10
KBED,11/18/2018,11,38,5,350
KBED,11/18/2018,12,38,0,0
KBED,11/18/2018,13,39,0,0
KBED,11/18/2018,14,39,0,0
KBED,11/18/2018,15,40,0,0
KBED,11/18/2018,16,40,7,180
KBED,11/18/2018,17,38,5,220
KBED,11/18/2018,18,38,0,0
KBED,11/18/2018,19,37,5,280
KBED,11/18/2018,20,37,0,0
KBED,11/18/2018,21,36,0,0
KBED,11/18/2018,22,36,0,0
KBED,11/18/2018,23,36,0,0
KORH,11/18/2018,0,33,3,230
KORH,11/18/2018,1,32,7,280
KORH,11/18/2018,2,32,8,260
KORH,11/18/2018,3,33,7,270
KORH,11/18/2018,4,32,7,290
KORH,11/18/2018,5,33,3,330
KORH,11/18/2018,6,31,6,280
KORH,11/18/2018,7,30,7,270
KORH,11/18/2018,8,29,7,260
KORH,11/18/2018,9,32,8,280
KORH,11/18/2018,10,34,5,290
KORH,11/18/2018,11,34,6,230
KORH,11/18/2018,12,34,0,0
KORH,11/18/2018,13,34,8,230
KORH,11/18/2018,14,34,7,200
KORH,11/18/2018,15,34,9,240
KORH,11/18/2018,16,33,7,260
KORH,11/18/2018,17,33,5,260
KORH,11/18/2018,18,32,0,0
KORH,11/18/2018,19,32,3,220
KORH,11/18/2018,20,32,0,0
KORH,11/18/2018,21,32,0,0
KORH,11/18/2018,22,32,3,0
KORH,11/18/2018,23,32,0,0
KPSM,11/18/2018,0,36,8,250
KPSM,11/18/2018,1,35,7,260
KPSM,11/18/2018,2,36,6,270
KPSM,11/18/2018,3,36,8,300
KPSM,11/18/2018,4,35,6,300
KPSM,11/18/2018,5,32,9,310
KPSM,11/18/2018,6,31,5,300
KPSM,11/18/2018,7,29,5,290
KPSM,11/18/2018,8,32,7,300
KPSM,11/18/2018,9,33,14,320
KPSM,11/18/2018,10,34,9,320
KPSM,11/18/2018,11,35,7,300
KPSM,11/18/2018,12,36,0,0
KPSM,11/18/2018,13,36,5,290
KPSM,11/18/2018,14,36,3,290
KPSM,11/18/2018,15,36,3,290
KPSM,11/18/2018,16,35,0,0
KPSM,11/18/2018,17,35,0,0
KPSM,11/18/2018,18,34,3,300
KPSM,11/18/2018,19,34,0,0
KPSM,11/18/2018,20,34,5,270
KPSM,11/18/2018,21,33,5,310
KPSM,11/18/2018,22,32,5,330
KPSM,11/18/2018,23,32,6,320
KPWM,11/18/2018,0,37,8,310
KPWM,11/18/2018,1,37,6,0
KPWM,11/18/2018,2,37,9,310
KPWM,11/18/2018,3,36,10,300
KPWM,11/18/2018,4,34,5,0
KPWM,11/18/2018,5,31,5,320
KPWM,11/18/2018,6,29,7,360
KPWM,11/18/2018,7,30,7,10
KPWM,11/18/2018,8,29,6,340
KPWM,11/18/2018,9,30,6,360
KPWM,11/18/2018,10,32,5,0
KPWM,11/18/2018,11,33,0,0
KPWM,11/18/2018,12,34,3,0
KPWM,11/18/2018,13,35,0,0
KPWM,11/18/2018,14,35,6,170
KPWM,11/18/2018,15,35,5,180
KPWM,11/18/2018,16,35,6,210
KPWM,11/18/2018,17,34,5,210
KPWM,11/18/2018,18,34,0,0
KPWM,11/18/2018,19,33,3,210
KPWM,11/18/2018,20,34,6,210
KPWM,11/18/2018,21,33,7,230
KPWM,11/18/2018,22,32,5,230
KPWM,11/18/2018,23,31,0,0
KBED,11/19/2018,0,37,0,0
KBED,11/19/2018,1,34,3,260
KBED,11/19/2018,2,33,3,360
KBED,11/19/2018,3,33,3,10
KBED,11/19/2018,4,33,0,0
KBED,11/19/2018,5,34,0,0
KBED,11/19/2018,6,33,0,0
KBED,11/19/2018,7,34,3,350
KBED,11/19/2018,8,34,3,300
KBED,11/19/2018,9,34,0,0
KBED,11/19/2018,10,35,3,320
KBED,11/19/2018,11,35,5,300
KBED,11/19/2018,12,35,3,340
KBED,11/19/2018,13,37,5,350
KBED,11/19/2018,14,37,3,340
KBED,11/19/2018,15,37,5,330
KBED,11/19/2018,16,37,3,290
KBED,11/19/2018,17,37,0,0
KBED,11/19/2018,18,37,0,0
KBED,11/19/2018,19,37,0,0
KBED,11/19/2018,20,37,0,0
KBED,11/19/2018,21,37,0,0
KBED,11/19/2018,22,36,3,330
KBED,11/19/2018,23,36,0,0
KORH,11/19/2018,0,29,0,0
KORH,11/19/2018,1,29,0,0
KORH,11/19/2018,2,30,0,0
KORH,11/19/2018,3,31,3,140
KORH,11/19/2018,4,30,3,80
KORH,11/19/2018,5,31,5,130
KORH,11/19/2018,6,31,3,70
KORH,11/19/2018,7,31,3,90
KORH,11/19/2018,8,31,0,0
KORH,11/19/2018,9,31,0,0
KORH,11/19/2018,10,32,0,0
KORH,11/19/2018,11,33,0,0
KORH,11/19/2018,12,33,0,0
KORH,11/19/2018,13,34,0,0
KORH,11/19/2018,14,37,5,280
KORH,11/19/2018,15,37,5,310
KORH,11/19/2018,16,37,0,0
KORH,11/19/2018,17,36,3,250
KORH,11/19/2018,18,36,5,290
KORH,11/19/2018,19,37,3,360
KORH,11/19/2018,20,36,3,350
KORH,11/19/2018,21,36,0,0
KORH,11/19/2018,22,35,5,20
KORH,11/19/2018,23,34,6,20
KPSM,11/19/2018,0,32,3,330
KPSM,11/19/2018,1,32,3,360
KPSM,11/19/2018,2,32,0,0
KPSM,11/19/2018,3,32,0,0
KPSM,11/19/2018,4,32,0,0
KPSM,11/19/2018,5,32,5,330
KPSM,11/19/2018,6,31,3,320
KPSM,11/19/2018,7,32,3,330
KPSM,11/19/2018,8,32,5,320
KPSM,11/19/2018,9,32,6,350
KPSM,11/19/2018,10,33,6,330
KPSM,11/19/2018,11,33,5,340
KPSM,11/19/2018,12,34,5,330
KPSM,11/19/2018,13,35,6,310
KPSM,11/19/2018,14,35,6,300
KPSM,11/19/2018,15,36,3,310
KPSM,11/19/2018,16,35,3,290
KPSM,11/19/2018,17,35,0,0
KPSM,11/19/2018,18,35,0,0
KPSM,11/19/2018,19,35,0,0
KPSM,11/19/2018,20,35,0,0
KPSM,11/19/2018,21,35,5,260
KPSM,11/19/2018,22,35,0,0
KPSM,11/19/2018,23,34,0,0
KPWM,11/19/2018,0,31,5,290
KPWM,11/19/2018,1,31,0,0
KPWM,11/19/2018,2,31,3,290
KPWM,11/19/2018,3,31,0,0
KPWM,11/19/2018,4,31,0,0
KPWM,11/19/2018,5,31,0,0
KPWM,11/19/2018,6,31,0,0
KPWM,11/19/2018,7,32,0,0
KPWM,11/19/2018,8,32,0,0
KPWM,11/19/2018,9,32,5,0
KPWM,11/19/2018,10,33,5,0
KPWM,11/19/2018,11,33,3,0
KPWM,11/19/2018,12,34,5,340
KPWM,11/19/2018,13,34,5,340
KPWM,11/19/2018,14,35,6,340
KPWM,11/19/2018,15,35,3,350
KPWM,11/19/2018,16,35,3,330
KPWM,11/19/2018,17,35,0,0
KPWM,11/19/2018,18,35,0,0
KPWM,11/19/2018,19,34,3,310
KPWM,11/19/2018,20,34,0,0
KPWM,11/19/2018,21,34,0,0
KPWM,11/19/2018,22,34,0,0
KPWM,11/19/2018,23,34,0,0
KBED,11/20/2018,0,36,0,0
KBED,11/20/2018,1,36,3,330
KBED,11/20/2018,2,36,0,0
KBED,11/20/2018,3,36,5,50
KBED,11/20/2018,4,36,3,30
KBED,11/20/2018,5,36,5,360
KBED,11/20/2018,6,35,6,350
KBED,11/20/2018,7,34,8,10
KBED,11/20/2018,8,34,8,30
KBED,11/20/2018,9,34,7,350
KBED,11/20/2018,10,34,6,10
KBED,11/20/2018,11,34,7,360
KBED,11/20/2018,12,34,6,360
KBED,11/20/2018,13,34,8,350
KBED,11/20/2018,14,34,7,350
KBED,11/20/2018,15,34,6,330
KBED,11/20/2018,16,34,8,330
KBED,11/20/2018,17,34,10,330
KBED,11/20/2018,18,34,6,300
KBED,11/20/2018,19,34,5,280
KBED,11/20/2018,20,33,3,260
KBED,11/20/2018,21,32,6,230
KBED,11/20/2018,22,32,0,0
KBED,11/20/2018,23,31,7,250
KORH,11/20/2018,0,33,5,30
KORH,11/20/2018,1,33,5,30
KORH,11/20/2018,2,33,6,60
KORH,11/20/2018,3,32,7,50
KORH,11/20/2018,4,32,7,60
KORH,11/20/2018,5,32,7,60
KORH,11/20/2018,6,32,8,40
KORH,11/20/2018,7,32,7,50
KORH,11/20/2018,8,31,12,40
KORH,11/20/2018,9,31,10,40
KORH,11/20/2018,10,31,12,30
KORH,11/20/2018,11,31,13,30
KORH,11/20/2018,12,32,12,40
KORH,11/20/2018,13,31,8,30
KORH,11/20/2018,14,31,10,30
KORH,11/20/2018,15,31,9,360
KORH,11/20/2018,16,32,8,330
KORH,11/20/2018,17,32,7,310
KORH,11/20/2018,18,31,7,290
KORH,11/20/2018,19,31,9,270
KORH,11/20/2018,20,31,13,280
KORH,11/20/2018,21,31,12,280
KORH,11/20/2018,22,31,9,270
KORH,11/20/2018,23,30,14,270
KPSM,11/20/2018,0,34,0,0
KPSM,11/20/2018,1,34,0,0
KPSM,11/20/2018,2,34,0,0
KPSM,11/20/2018,3,34,3,360
KPSM,11/20/2018,4,33,0,0
KPSM,11/20/2018,5,33,7,350
KPSM,11/20/2018,6,33,6,20
KPSM,11/20/2018,7,33,6,20
KPSM,11/20/2018,8,33,8,20
KPSM,11/20/2018,9,33,6,20
KPSM,11/20/2018,10,33,7,20
KPSM,11/20/2018,11,33,9,20
KPSM,11/20/2018,12,33,8,10
KPSM,11/20/2018,13,33,9,10
KPSM,11/20/2018,14,33,9,360
KPSM,11/20/2018,15,32,9,350
KPSM,11/20/2018,16,32,10,340
KPSM,11/20/2018,17,32,10,330
KPSM,11/20/2018,18,32,8,310
KPSM,11/20/2018,19,32,3,310
KPSM,11/20/2018,20,31,5,260
KPSM,11/20/2018,21,32,5,270
KPSM,11/20/2018,22,31,5,240
KPSM,11/20/2018,23,30,5,240
KPWM,11/20/2018,0,34,6,0
KPWM,11/20/2018,1,34,5,0
KPWM,11/20/2018,2,34,5,0
KPWM,11/20/2018,3,33,6,0
KPWM,11/20/2018,4,33,8,80
KPWM,11/20/2018,5,33,10,50
KPWM,11/20/2018,6,33,8,60
KPWM,11/20/2018,7,33,9,60
KPWM,11/20/2018,8,33,13,70
KPWM,11/20/2018,9,33,8,70
KPWM,11/20/2018,10,33,8,60
KPWM,11/20/2018,11,33,9,50
KPWM,11/20/2018,12,33,12,50
KPWM,11/20/2018,13,33,12,60
KPWM,11/20/2018,14,33,7,0
KPWM,11/20/2018,15,33,7,0
KPWM,11/20/2018,16,32,8,20
KPWM,11/20/2018,17,32,9,350
KPWM,11/20/2018,18,32,7,0
KPWM,11/20/2018,19,31,6,340
KPWM,11/20/2018,20,31,8,320
KPWM,11/20/2018,21,27,6,300
KPWM,11/20/2018,22,26,8,300
KPWM,11/20/2018,23,26,5,290
KBED,11/21/2018,0,33,7,260
KBED,11/21/2018,1,32,8,260
KBED,11/21/2018,2,30,8,280
KBED,11/21/2018,3,29,5,260
KBED,11/21/2018,4,28,3,240
KBED,11/21/2018,5,29,3,250
KBED,11/21/2018,6,29,3,220
KBED,11/21/2018,7,29,6,210
KBED,11/21/2018,8,31,5,220
KBED,11/21/2018,9,33,8,210
KBED,11/21/2018,10,34,10,190
KBED,11/21/2018,11,36,8,200
KBED,11/21/2018,12,37,16,210
KBED,11/21/2018,13,38,14,220
KBED,11/21/2018,14,40,12,230
KBED,11/21/2018,15,40,16,230
KBED,11/21/2018,16,39,8,230
KBED,11/21/2018,17,36,12,270
KBED,11/21/2018,18,36,14,270
KBED,11/21/2018,19,33,21,290
KBED,11/21/2018,20,31,16,290
KBED,11/21/2018,21,28,22,290
KBED,11/21/2018,22,26,15,300
KBED,11/21/2018,23,23,17,300
KORH,11/21/2018,0,29,10,280
KORH,11/21/2018,1,27,8,280
KORH,11/21/2018,2,25,6,270
KORH,11/21/2018,3,25,6,230
KORH,11/21/2018,4,25,6,250
KORH,11/21/2018,5,27,6,250
KORH,11/21/2018,6,25,9,240
KORH,11/21/2018,7,26,9,210
KORH,11/21/2018,8,27,7,220
KORH,11/21/2018,9,29,9,210
KORH,11/21/2018,10,32,14,220
KORH,11/21/2018,11,32,20,230
KORH,11/21/2018,12,33,16,220
KORH,11/21/2018,13,33,16,240
KORH,11/21/2018,14,34,18,230
KORH,11/21/2018,15,35,18,230
KORH,11/21/2018,16,35,13,240
KORH,11/21/2018,17,30,14,280
KORH,11/21/2018,18,31,26,280
KORH,11/21/2018,19,27,28,280
KORH,11/21/2018,20,25,23,280
KORH,11/21/2018,21,22,21,300
KORH,11/21/2018,22,20,17,290
KORH,11/21/2018,23,18,16,300
KPSM,11/21/2018,0,30,6,230
KPSM,11/21/2018,1,31,7,260
KPSM,11/21/2018,2,30,10,270
KPSM,11/21/2018,3,28,8,270
KPSM,11/21/2018,4,27,8,270
KPSM,11/21/2018,5,27,5,270
KPSM,11/21/2018,6,26,3,270
KPSM,11/21/2018,7,25,5,180
KPSM,11/21/2018,8,27,3,190
KPSM,11/21/2018,9,29,9,230
KPSM,11/21/2018,10,30,9,220
KPSM,11/21/2018,11,32,8,210
KPSM,11/21/2018,12,33,8,210
KPSM,11/21/2018,13,34,8,200
KPSM,11/21/2018,14,35,6,200
KPSM,11/21/2018,15,36,9,230
KPSM,11/21/2018,16,36,14,230
KPSM,11/21/2018,17,36,15,290
KPSM,11/21/2018,18,34,14,280
KPSM,11/21/2018,19,31,17,280
KPSM,11/21/2018,20,26,26,300
KPSM,11/21/2018,21,23,20,290
KPSM,11/21/2018,22,21,13,290
KPSM,11/21/2018,23,19,14,280
KPWM,11/21/2018,0,27,3,240
KPWM,11/21/2018,1,25,3,270
KPWM,11/21/2018,2,25,3,290
KPWM,11/21/2018,3,29,9,290
KPWM,11/21/2018,4,27,7,310
KPWM,11/21/2018,5,24,5,290
KPWM,11/21/2018,6,24,5,230
KPWM,11/21/2018,7,25,6,230
KPWM,11/21/2018,8,26,8,220
KPWM,11/21/2018,9,28,7,230
KPWM,11/21/2018,10,29,6,220
KPWM,11/21/2018,11,30,9,220
KPWM,11/21/2018,12,32,9,200
KPWM,11/21/2018,13,33,13,200
KPWM,11/21/2018,14,35,13,200
KPWM,11/21/2018,15,35,10,210
KPWM,11/21/2018,16,35,9,200
KPWM,11/21/2018,17,35,10,240
KPWM,11/21/2018,18,33,22,280
KPWM,11/21/2018,19,28,21,300
KPWM,11/21/2018,20,26,16,290
KPWM,11/21/2018,21,23,17,300
KPWM,11/21/2018,22,20,16,300
KPWM,11/21/2018,23,19,18,290
KBED,11/22/2018,0,21,16,290
KBED,11/22/2018,1,19,14,310
KBED,11/22/2018,2,18,15,300
KBED,11/22/2018,3,16,10,320
KBED,11/22/2018,4,15,9,310
KBED,11/22/2018,5,13,13,310
KBED,11/22/2018,6,12,14,300
KBED,11/22/2018,7,11,12,300
KBED,11/22/2018,8,12,20,300
KBED,11/22/2018,9,13,12,280
KBED,11/22/2018,10,15,26,280
KBED,11/22/2018,11,16,20,320
KBED,11/22/2018,12,17,23,300
KBED,11/22/2018,13,18,17,320
KBED,11/22/2018,14,18,20,320
KBED,11/22/2018,15,18,23,310
KBED,11/22/2018,16,17,12,300
KBED,11/22/2018,17,16,10,310
KBED,11/22/2018,18,16,15,290
KBED,11/22/2018,19,15,15,310
KBED,11/22/2018,20,15,10,310
KBED,11/22/2018,21,14,12,310
KBED,11/22/2018,22,14,16,310
KBED,11/22/2018,23,14,12,310
KORH,11/22/2018,0,16,16,290
KORH,11/22/2018,1,15,15,280
KORH,11/22/2018,2,14,20,300
KORH,11/22/2018,3,12,22,290
KORH,11/22/2018,4,10,15,290
KORH,11/22/2018,5,9,14,300
KORH,11/22/2018,6,8,13,290
KORH,11/22/2018,7,7,9,290
KORH,11/22/2018,8,8,14,280
KORH,11/22/2018,9,9,20,280
KORH,11/22/2018,10,10,17,290
KORH,11/22/2018,11,12,15,290
KORH,11/22/2018,12,13,18,310
KORH,11/22/2018,13,14,17,300
KORH,11/22/2018,14,14,22,290
KORH,11/22/2018,15,13,22,300
KORH,11/22/2018,16,13,12,310
KORH,11/22/2018,17,12,15,310
KORH,11/22/2018,18,11,20,300
KORH,11/22/2018,19,11,21,290
KORH,11/22/2018,20,10,16,310
KORH,11/22/2018,21,10,17,300
KORH,11/22/2018,22,9,12,310
KORH,11/22/2018,23,9,12,280
KPSM,11/22/2018,0,17,12,280
KPSM,11/22/2018,1,16,16,280
KPSM,11/22/2018,2,15,18,270
KPSM,11/22/2018,3,12,16,290
KPSM,11/22/2018,4,10,15,280
KPSM,11/22/2018,5,9,17,290
KPSM,11/22/2018,6,8,17,280
KPSM,11/22/2018,7,8,14,280
KPSM,11/22/2018,8,8,16,280
KPSM,11/22/2018,9,9,17,290
KPSM,11/22/2018,10,11,18,280
KPSM,11/22/2018,11,13,17,290
KPSM,11/22/2018,12,14,23,290
KPSM,11/22/2018,13,16,23,300
KPSM,11/22/2018,14,16,25,300
KPSM,11/22/2018,15,16,30,300
KPSM,11/22/2018,16,15,23,290
KPSM,11/22/2018,17,14,18,290
KPSM,11/22/2018,18,13,22,300
KPSM,11/22/2018,19,12,17,290
KPSM,11/22/2018,20,12,15,270
KPSM,11/22/2018,21,11,13,280
KPSM,11/22/2018,22,12,10,280
KPSM,11/22/2018,23,12,10,280
KPWM,11/22/2018,0,17,13,300
KPWM,11/22/2018,1,15,17,290
KPWM,11/22/2018,2,13,16,290
KPWM,11/22/2018,3,11,12,310
KPWM,11/22/2018,4,8,12,280
KPWM,11/22/2018,5,8,13,290
KPWM,11/22/2018,6,7,14,290
KPWM,11/22/2018,7,7,13,290
KPWM,11/22/2018,8,8,12,300
KPWM,11/22/2018,9,10,18,290
KPWM,11/22/2018,10,11,23,290
KPWM,11/22/2018,11,13,22,280
KPWM,11/22/2018,12,15,22,300
KPWM,11/22/2018,13,16,16,300
KPWM,11/22/2018,14,16,16,300
KPWM,11/22/2018,15,17,18,300
KPWM,11/22/2018,16,16,24,310
KPWM,11/22/2018,17,14,23,320
KPWM,11/22/2018,18,14,17,330
KPWM,11/22/2018,19,12,9,290
KPWM,11/22/2018,20,11,6,240
KPWM,11/22/2018,21,11,10,230
KPWM,11/22/2018,22,11,7,260
KPWM,11/22/2018,23,9,5,280
KBED,11/23/2018,0,13,9,290
KBED,11/23/2018,1,13,10,290
KBED,11/23/2018,2,13,8,290
KBED,11/23/2018,3,13,9,290
KBED,11/23/2018,4,13,8,290
KBED,11/23/2018,5,12,8,290
KBED,11/23/2018,6,11,7,310
KBED,11/23/2018,7,11,5,270
KBED,11/23/2018,8,15,6,290
KBED,11/23/2018,9,19,8,340
KBED,11/23/2018,10,22,8,310
KBED,11/23/2018,11,25,7,320
KBED,11/23/2018,12,27,7,290
KBED,11/23/2018,13,28,8,280
KBED,11/23/2018,14,31,8,230
KBED,11/23/2018,15,31,12,240
KBED,11/23/2018,16,30,9,240
KBED,11/23/2018,17,28,5,210
KBED,11/23/2018,18,25,3,210
KBED,11/23/2018,19,24,6,210
KBED,11/23/2018,20,25,6,190
KBED,11/23/2018,21,25,8,210
KBED,11/23/2018,22,25,5,190
KBED,11/23/2018,23,27,8,230
KORH,11/23/2018,0,8,13,310
KORH,11/23/2018,1,8,10,310
KORH,11/23/2018,2,8,13,290
KORH,11/23/2018,3,8,8,280
KORH,11/23/2018,4,8,16,290
KORH,11/23/2018,5,8,18,300
KORH,11/23/2018,6,8,15,300
KORH,11/23/2018,7,8,9,310
KORH,11/23/2018,8,10,10,310
KORH,11/23/2018,9,14,9,300
KORH,11/23/2018,10,19,3,360
KORH,11/23/2018,11,21,8,240
KORH,11/23/2018,12,23,7,230
KORH,11/23/2018,13,24,12,250
KORH,11/23/2018,14,25,13,240
KORH,11/23/2018,15,26,14,240
KORH,11/23/2018,16,25,10,240
KORH,11/23/2018,17,23,14,230
KORH,11/23/2018,18,22,9,230
KORH,11/23/2018,19,22,20,240
KORH,11/23/2018,20,22,16,230
KORH,11/23/2018,21,21,15,230
KORH,11/23/2018,22,22,21,240
KORH,11/23/2018,23,22,21,250
KPSM,11/23/2018,0,12,9,270
KPSM,11/23/2018,1,11,6,270
KPSM,11/23/2018,2,12,9,250
KPSM,11/23/2018,3,12,9,270
KPSM,11/23/2018,4,12,10,270
KPSM,11/23/2018,5,12,7,270
KPSM,11/23/2018,6,11,7,260
KPSM,11/23/2018,7,12,6,270
KPSM,11/23/2018,8,14,3,310
KPSM,11/23/2018,9,16,9,280
KPSM,11/23/2018,10,19,13,270
KPSM,11/23/2018,11,21,7,260
KPSM,11/23/2018,12,24,14,260
KPSM,11/23/2018,13,26,12,260
KPSM,11/23/2018,14,27,7,250
KPSM,11/23/2018,15,27,9,250
KPSM,11/23/2018,16,26,7,220
KPSM,11/23/2018,17,25,3,180
KPSM,11/23/2018,18,23,6,190
KPSM,11/23/2018,19,23,7,200
KPSM,11/23/2018,20,23,7,210
KPSM,11/23/2018,21,23,8,210
KPSM,11/23/2018,22,24,7,220
KPSM,11/23/2018,23,24,9,240
KPWM,11/23/2018,0,12,7,0
KPWM,11/23/2018,1,8,3,130
KPWM,11/23/2018,2,9,0,0
KPWM,11/23/2018,3,10,13,250
KPWM,11/23/2018,4,13,10,290
KPWM,11/23/2018,5,9,8,230
KPWM,11/23/2018,6,7,0,0
KPWM,11/23/2018,7,7,3,220
KPWM,11/23/2018,8,12,10,270
KPWM,11/23/2018,9,16,6,0
KPWM,11/23/2018,10,19,9,270
KPWM,11/23/2018,11,22,8,280
KPWM,11/23/2018,12,25,7,0
KPWM,11/23/2018,13,26,8,300
KPWM,11/23/2018,14,28,7,200
KPWM,11/23/2018,15,28,8,210
KPWM,11/23/2018,16,27,5,250
KPWM,11/23/2018,17,24,0,0
KPWM,11/23/2018,18,24,6,220
KPWM,11/23/2018,19,23,6,190
KPWM,11/23/2018,20,24,5,190
KPWM,11/23/2018,21,23,8,210
KPWM,11/23/2018,22,23,9,220
KPWM,11/23/2018,23,23,7,200
KBED,11/24/2018,0,26,7,220
KBED,11/24/2018,1,27,7,240
KBED,11/24/2018,2,26,6,240
KBED,11/24/2018,3,26,7,230
KBED,11/24/2018,4,26,3,240
KBED,11/24/2018,5,25,7,200
KBED,11/24/2018,6,28,8,230
KBED,11/24/2018,7,28,7,220
KBED,11/24/2018,8,30,10,240
KBED,11/24/2018,9,33,8,220
KBED,11/24/2018,10,37,13,230
KBED,11/24/2018,11,40,8,230
KBED,11/24/2018,12,43,14,220
KBED,11/24/2018,13,45,10,220
KBED,11/24/2018,14,44,8,270
KBED,11/24/2018,15,43,13,260
KBED,11/24/2018,16,42,0,0
KBED,11/24/2018,17,40,0,0
KBED,11/24/2018,18,38,3,140
KBED,11/24/2018,19,39,0,0
KBED,11/24/2018,20,36,5,90
KBED,11/24/2018,21,33,3,360
KBED,11/24/2018,22,33,6,30
KBED,11/24/2018,23,35,5,30
KORH,11/24/2018,0,22,18,250
KORH,11/24/2018,1,22,22,250
KORH,11/24/2018,2,22,18,240
KORH,11/24/2018,3,23,18,240
KORH,11/24/2018,4,22,14,240
KORH,11/24/2018,5,23,16,240
KORH,11/24/2018,6,23,18,240
KORH,11/24/2018,7,24,21,240
KORH,11/24/2018,8,26,18,240
KORH,11/24/2018,9,28,14,230
KORH,11/24/2018,10,32,17,230
KORH,11/24/2018,11,35,18,250
KORH,11/24/2018,12,35,15,250
KORH,11/24/2018,13,36,13,250
KORH,11/24/2018,14,36,7,240
KORH,11/24/2018,15,37,7,250
KORH,11/24/2018,16,37,0,0
KORH,11/24/2018,17,37,5,160
KORH,11/24/2018,18,37,3,100
KORH,11/24/2018,19,37,5,90
KORH,11/24/2018,20,36,5,30
KORH,11/24/2018,21,37,6,40
KORH,11/24/2018,22,36,5,40
KORH,11/24/2018,23,36,9,20
KPSM,11/24/2018,0,23,9,240
KPSM,11/24/2018,1,22,5,250
KPSM,11/24/2018,2,22,9,240
KPSM,11/24/2018,3,22,6,250
KPSM,11/24/2018,4,22,6,260
KPSM,11/24/2018,5,22,6,240
KPSM,11/24/2018,6,21,7,240
KPSM,11/24/2018,7,23,8,240
KPSM,11/24/2018,8,24,7,240
KPSM,11/24/2018,9,26,8,250
KPSM,11/24/2018,10,29,6,250
KPSM,11/24/2018,11,34,9,240
KPSM,11/24/2018,12,37,8,240
KPSM,11/24/2018,13,39,8,250
KPSM,11/24/2018,14,41,8,270
KPSM,11/24/2018,15,41,7,240
KPSM,11/24/2018,16,41,5,250
KPSM,11/24/2018,17,39,5,230
KPSM,11/24/2018,18,39,6,180
KPSM,11/24/2018,19,38,5,200
KPSM,11/24/2018,20,36,5,150
KPSM,11/24/2018,21,35,0,0
KPSM,11/24/2018,22,35,3,70
KPSM,11/24/2018,23,35,3,10
KPWM,11/24/2018,0,23,7,230
KPWM,11/24/2018,1,21,6,200
KPWM,11/24/2018,2,22,6,200
KPWM,11/24/2018,3,21,5,210
KPWM,11/24/2018,4,21,6,200
KPWM,11/24/2018,5,20,0,0
KPWM,11/24/2018,6,19,0,0
KPWM,11/24/2018,7,17,0,0
KPWM,11/24/2018,8,21,6,200
KPWM,11/24/2018,9,24,3,210
KPWM,11/24/2018,10,28,8,230
KPWM,11/24/2018,11,33,3,0
KPWM,11/24/2018,12,34,12,180
KPWM,11/24/2018,13,37,3,0
KPWM,11/24/2018,14,37,3,190
KPWM,11/24/2018,15,38,7,230
KPWM,11/24/2018,16,38,7,220
KPWM,11/24/2018,17,37,3,240
KPWM,11/24/2018,18,32,3,230
KPWM,11/24/2018,19,36,0,0
KPWM,11/24/2018,20,34,3,240
KPWM,11/24/2018,21,31,0,0
KPWM,11/24/2018,22,32,3,0
KPWM,11/24/2018,23,33,5,340
KBED,11/25/2018,0,36,5,260
KBED,11/25/2018,1,36,0,0
KBED,11/25/2018,2,37,0,0
KBED,11/25/2018,3,37,3,20
KBED,11/25/2018,4,38,7,30
KBED,11/25/2018,5,40,8,60
KBED,11/25/2018,6,41,10,10
KBED,11/25/2018,7,40,13,330
KBED,11/25/2018,8,42,8,340
KBED,11/25/2018,9,43,13,340
KBED,11/25/2018,10,42,8,320
KBED,11/25/2018,11,42,10,340
KBED,11/25/2018,12,43,7,350
KBED,11/25/2018,13,43,8,330
KBED,11/25/2018,14,45,5,330
KBED,11/25/2018,15,44,3,330
KBED,11/25/2018,16,43,5,320
KBED,11/25/2018,17,43,0,0
KBED,11/25/2018,18,41,0,0
KBED,11/25/2018,19,40,0,0
KBED,11/25/2018,20,40,0,0
KBED,11/25/2018,21,40,0,0
KBED,11/25/2018,22,41,0,0
KBED,11/25/2018,23,39,0,0
KORH,11/25/2018,0,36,7,20
KORH,11/25/2018,1,35,8,10
KORH,11/25/2018,2,35,9,20
KORH,11/25/2018,3,35,9,30
KORH,11/25/2018,4,36,9,50
KORH,11/25/2018,5,36,9,30
KORH,11/25/2018,6,37,12,40
KORH,11/25/2018,7,38,13,20
KORH,11/25/2018,8,38,12,10
KORH,11/25/2018,9,39,12,360
KORH,11/25/2018,10,40,12,350
KORH,11/25/2018,11,42,7,340
KORH,11/25/2018,12,43,9,320
KORH,11/25/2018,13,41,7,300
KORH,11/25/2018,14,42,8,290
