Wk.Day,Month,Day,Year,Numeric_Time,TMP,WSP,WDR,ISO.tot.dmd,NH.RT.MWh,UES.Cap.DayLoad,UES.Sea.DayLoad,LMP.RT.NH,UES.Sea.NextDayLoad
Sat,11,18,2017,3,25,0,0,11636.8,1042.7,29.853,59.151,24.06,51.807
Sat,11,18,2017,4,26,5,240,11781.59,1060.3,30.456,60.639,24.92,52.066
Sat,11,18,2017,5,26,6,250,11951.34,1115.8,33.478,64.274,25.8,54.454
Sat,11,18,2017,6,27,8,260,12746.02,1202,38.31,70.119,25.32,58.384
Sat,11,18,2017,7,25,6,230,13189.52,1276.7,42.376,75.756,27.95,63.526
Sat,11,18,2017,8,29,6,230,13570.06,1331.4,45.092,79.382,30.57,69.838
Sat,11,18,2017,9,34,3,280,13805.82,1340.9,46.139,80.822,40.47,74.451
Sat,11,18,2017,10,35,0,0,13916.42,1335.6,46.476,80.319,56.94,77.478
Sat,11,18,2017,11,39,3,200,13873.48,1328.4,46.774,80.58,60.55,78.446
Sat,11,18,2017,12,40,5,160,13805.09,1319.6,46.433,79.401,84.05,76.815
Sat,11,18,2017,13,40,8,140,13828.26,1311,45.642,79.36,77.74,75.576
Sat,11,18,2017,14,41,5,190,13775.14,1304.3,48.568,79.72,76.93,76.51
Sat,11,18,2017,15,41,5,140,13968.73,1324.3,51.211,80.832,61.38,78.603
Sat,11,18,2017,16,42,0,0,14773.66,1404.7,50.307,86.253,57.93,86.38
Sat,11,18,2017,17,41,0,0,15186.74,1445.6,51.054,89.049,64.41,92.319
Sat,11,18,2017,18,39,0,0,14854.41,1406.2,49.954,87.12,52.79,89.744
Sat,11,18,2017,19,39,3,80,14290.02,1350.2,46.793,83.392,38.27,87.312
Sat,11,18,2017,20,44,5,100,13744.87,1292.4,44.219,79.395,50.18,83.451
Sat,11,18,2017,21,45,3,330,13019.52,1211.8,40.888,74.115,46.53,76.434
Sat,11,18,2017,22,47,6,170,12168.99,1117.5,35.597,67.318,39.17,68.302
Sat,11,18,2017,23,48,6,130,11727.96,1029.8,31.944,61.251,25.81,61.908
Sun,11,19,2017,0,48,3,160,11369.39,966.3,29.052,56.676,27.67,58.338
Sun,11,19,2017,1,49,7,150,11144.11,928,27.363,54.192,36.01,56.706
Sun,11,19,2017,2,49,6,140,11042.78,902.9,26.182,52.514,23.4,56.22
Sun,11,19,2017,3,49,9,130,10953.72,893.8,25.881,51.807,22.09,56.974
Sun,11,19,2017,4,51,10,140,10964.38,900.9,25.873,52.066,20.7,59.925
Sun,11,19,2017,5,52,9,150,11225.65,934.9,27.753,54.454,29.96,67.196
Sun,11,19,2017,6,53,7,140,11745.09,992.7,30.464,58.384,21.14,78.482
Sun,11,19,2017,7,55,9,180,11984.72,1071.5,33.961,63.526,22.42,83.727
Sun,11,19,2017,8,57,10,200,12609.26,1164.5,37.584,69.838,23.98,84.204
Sun,11,19,2017,9,58,12,180,13043.66,1231.4,41.096,74.451,24.43,84
Sun,11,19,2017,10,58,12,170,13001.17,1264.3,42.624,77.478,42.3,83.733
Sun,11,19,2017,11,58,12,190,12856,1276.8,42.009,78.446,33.02,82.916
Sun,11,19,2017,12,56,15,240,12551.44,1262.5,42.544,76.815,23.3,81.57
Sun,11,19,2017,13,50,20,280,12364.91,1257.3,41.792,75.576,20.52,81.472
Sun,11,19,2017,14,48,26,270,12650.87,1262,41.518,76.51,22.61,81.612
Sun,11,19,2017,15,46,16,270,13274.18,1292.4,42.368,78.603,28.87,83.607
Sun,11,19,2017,16,43,21,280,14513.86,1408,48.186,86.38,38.58,90.932
Sun,11,19,2017,17,40,18,290,15423.2,1488.7,52.576,92.319,51.54,98.042
Sun,11,19,2017,18,39,16,280,15250.62,1461.4,50.978,89.744,48.83,97.7
Sun,11,19,2017,19,38,12,280,14860.28,1413.8,47.932,87.312,32.35,94.416
Sun,11,19,2017,20,38,13,270,14347.22,1351,44.612,83.451,42.19,88.899
Sun,11,19,2017,21,37,17,260,13488.09,1250.3,39.978,76.434,34,80.908
Sun,11,19,2017,22,36,9,280,12722.29,1143.3,34.705,68.302,32.29,71.98
Sun,11,19,2017,23,35,9,280,12036.22,1062.9,31.024,61.908,24.18,64.557
Mon,11,20,2017,0,35,8,280,11493.23,1013,29.265,58.338,20.68,60.033
Mon,11,20,2017,1,35,13,270,11381.41,987.5,28.082,56.706,18.77,57.628
Mon,11,20,2017,2,34,9,270,11296.16,982.5,27.435,56.22,16.16,57.135
Mon,11,20,2017,3,33,8,260,11380.67,996.9,28.326,56.974,19.19,57.448
Mon,11,20,2017,4,32,7,260,11810.94,1050.1,30.391,59.925,14.02,60.142
Mon,11,20,2017,5,31,6,240,12530.6,1166.8,36.544,67.196,11.02,67.556
Mon,11,20,2017,6,31,8,260,13986.3,1352.8,46.498,78.482,23.14,78.309
Mon,11,20,2017,7,32,7,250,14833.12,1439,52.54,83.727,27.76,82.898
Mon,11,20,2017,8,34,14,270,14665.34,1454.8,54.526,84.204,27.35,83.079
Mon,11,20,2017,9,36,21,290,14330.66,1456.1,55.143,84,23.82,82.318
Mon,11,20,2017,10,37,25,290,14285.14,1458.8,55.008,83.733,24.54,81.603
Mon,11,20,2017,11,37,16,290,14316.2,1449.8,56.262,82.916,24.98,80.247
Mon,11,20,2017,12,39,15,300,14244.76,1430.1,54.904,81.57,23.78,77.966
Mon,11,20,2017,13,40,20,260,14322.71,1433.5,57.348,81.472,23.86,77.444
Mon,11,20,2017,14,40,18,280,14535.48,1436.1,54.186,81.612,24.71,77.342
Mon,11,20,2017,15,40,13,270,14990.85,1459.9,54.733,83.607,28.56,78.388
Mon,11,20,2017,16,39,15,240,16041.87,1552.7,57.312,90.932,46.31,85.194
Mon,11,20,2017,17,37,15,240,16781.8,1637.8,59.346,98.042,70.7,91.898
Mon,11,20,2017,18,36,8,210,16643.59,1623.9,56.983,97.7,47.34,91.414
Mon,11,20,2017,19,37,8,240,16241.18,1571,54.017,94.416,31.33,88.389
Mon,11,20,2017,20,38,10,260,15576.97,1489.2,50.009,88.899,31.97,83.91
Mon,11,20,2017,21,37,5,270,14537.57,1375.8,44.013,80.908,26.37,76.628
Mon,11,20,2017,22,35,3,300,13242.62,1244.7,37.439,71.98,25.76,69.04
Mon,11,20,2017,23,34,3,160,12121.6,1135.4,32.613,64.557,23.26,61.956
Tue,11,21,2017,0,35,3,240,11587.25,1062,29.372,60.033,23.65,57.508
Tue,11,21,2017,1,38,6,230,11324.92,1024.1,27.813,57.628,21.52,55.034
Tue,11,21,2017,2,39,7,210,11531.52,1010.6,27.602,57.135,22.04,54.066
Tue,11,21,2017,3,36,5,190,11394.67,1016.5,28.109,57.448,22.11,54.198
Tue,11,21,2017,4,35,6,200,11455.87,1060.7,30.462,60.142,22.61,56.259
Tue,11,21,2017,5,35,6,210,12249.54,1178,36.118,67.556,29.86,61.754
Tue,11,21,2017,6,33,3,180,13998.81,1355.9,46.294,78.309,43.24,70.49
Tue,11,21,2017,7,31,6,210,14760.3,1433.4,52.139,82.898,45.37,77
Tue,11,21,2017,8,35,8,200,14451.24,1432.7,54.394,83.079,37.42,81.974
Tue,11,21,2017,9,40,10,210,13806.65,1415.5,54.91,82.318,27.41,85.078
Tue,11,21,2017,10,43,9,210,13388.22,1403.8,55.227,81.603,22.55,87.148
Tue,11,21,2017,11,46,5,220,13163.69,1373.5,53.204,80.247,22,88.197
Tue,11,21,2017,12,51,5,170,13276.63,1347.7,50.972,77.966,21.68,87.638
Tue,11,21,2017,13,58,16,210,13286.17,1342.8,50.978,77.444,21.19,88.034
Tue,11,21,2017,14,58,15,230,13746.26,1333.8,50.23,77.342,22.37,86.943
Tue,11,21,2017,15,58,10,210,14000.19,1345.2,50.195,78.388,22.55,87.21
Tue,11,21,2017,16,56,12,200,14965.98,1435.4,53.768,85.194,24.66,91.792
Tue,11,21,2017,17,54,10,190,15822.58,1514.6,55.589,91.898,27.98,94.077
Tue,11,21,2017,18,52,9,200,15686.4,1501.5,53.575,91.414,28.45,92.8
Tue,11,21,2017,19,50,8,200,15274.63,1456.7,50.964,88.389,27.84,89.858
Tue,11,21,2017,20,48,7,190,14654.42,1387.2,47.781,83.91,23.94,85.554
Tue,11,21,2017,21,48,7,190,13733.07,1286.3,42.652,76.628,23.07,79.51
Tue,11,21,2017,22,46,7,190,12661.93,1162,37.09,69.04,24.08,72.669
Tue,11,21,2017,23,44,6,180,11850.42,1058.5,32.334,61.956,21,65.69
Wed,11,22,2017,0,44,6,190,11672.82,989.8,28.969,57.508,20.81,60.249
Wed,11,22,2017,1,42,5,190,11287.63,957,27.211,55.034,20.05,57.604
Wed,11,22,2017,2,42,6,180,11056.59,941.8,26.506,54.066,18.95,56.654
Wed,11,22,2017,3,43,6,200,11033.42,945.8,27.061,54.198,18.88,56.529
Wed,11,22,2017,4,44,0,0,11305.24,986.4,28.983,56.259,19.05,57.758
Wed,11,22,2017,5,38,0,0,11619.76,1085,34.503,61.754,21.74,61.221
Wed,11,22,2017,6,40,3,320,12930.2,1238.3,43.359,70.49,13.37,66.6
Wed,11,22,2017,7,40,0,0,13905.091,1345.6,50.105,77,22.74,73.23
Wed,11,22,2017,8,41,0,0,14577.34,1414.9,54.344,81.974,28.89,80.577
Wed,11,22,2017,9,41,5,250,14951.73,1457,57.152,85.078,60.38,85.146
Wed,11,22,2017,10,45,0,0,15237.94,1492.4,59.8,87.148,67.24,87.081
Wed,11,22,2017,11,50,10,150,15340.31,1502.9,58.926,88.197,60.69,86.733
Wed,11,22,2017,12,49,6,320,15215.07,1488.7,57.922,87.638,58.57,82.392
Wed,11,22,2017,13,44,10,330,15156.29,1478.4,57.737,88.034,51.56,75.956
Wed,11,22,2017,14,44,7,320,15027.25,1463.3,56.057,86.943,35.12,71.943
Wed,11,22,2017,15,44,5,290,15017.61,1460,55.286,87.21,25.64,70.359
Wed,11,22,2017,16,44,8,300,15573.05,1514.4,56.171,91.792,27.13,74.096
Wed,11,22,2017,17,43,13,300,16068.31,1552.6,57.368,94.077,34.79,76.196
Wed,11,22,2017,18,41,15,310,15787.04,1523.4,54.568,92.8,25.08,76.112
Wed,11,22,2017,19,40,13,300,15309.97,1475.4,52.308,89.858,22.86,76.372
Wed,11,22,2017,20,38,13,290,14757.07,1411.6,49.752,85.554,22.07,75.357
Wed,11,22,2017,21,37,13,290,13962.58,1317.6,44.872,79.51,22.11,72.482
Wed,11,22,2017,22,37,14,300,12919.2,1204.3,38.957,72.669,18.76,67.764
Wed,11,22,2017,23,36,12,290,12113.06,1094.4,33.367,65.69,15.4,62.794
Thu,11,23,2017,0,35,10,300,11523.18,1023.5,30.4,60.249,17.85,59.248
Thu,11,23,2017,1,35,16,300,11390.13,984.9,28.436,57.604,13.12,57.586
Thu,11,23,2017,2,33,7,290,11696.32,965.2,27.512,56.654,18.33,57.051
Thu,11,23,2017,3,32,10,280,11646.87,966.2,27.649,56.529,19.45,57.15
Thu,11,23,2017,4,31,9,290,11638.76,987.8,28.815,57.758,21.15,59.096
Thu,11,23,2017,5,30,7,300,11814.53,1041.6,31.218,61.221,21.94,62.98
Thu,11,23,2017,6,29,9,310,11927.8,1119.7,35.582,66.6,19.85,67.818
Thu,11,23,2017,7,28,13,280,12595.35,1220.8,39.511,73.23,21.4,72.152
Thu,11,23,2017,8,30,9,290,13105.23,1320.5,42.982,80.577,23.76,75.693
Thu,11,23,2017,9,32,8,290,13323.84,1385.2,46.131,85.146,27.03,77.478
Thu,11,23,2017,10,34,10,300,13368.49,1409.1,46.399,87.081,24.33,77.128
Thu,11,23,2017,11,36,9,300,13333.94,1397.7,45.605,86.733,24.51,76.556
Thu,11,23,2017,12,38,9,300,13037.4,1336.8,42.781,82.392,23.83,75.552
Thu,11,23,2017,13,40,9,260,12564.71,1263,40.191,75.956,22.16,73.998
Thu,11,23,2017,14,39,8,260,12298.82,1207.1,37.888,71.943,20.33,73.356
Thu,11,23,2017,15,38,9,250,12386.31,1188.4,36.692,70.359,20.84,75.024
Thu,11,23,2017,16,37,8,290,12905.57,1236.9,39.934,74.096,22.3,82.59
Thu,11,23,2017,17,35,7,300,13224.71,1261.7,41.059,76.196,22.25,88.008
Thu,11,23,2017,18,35,3,290,13165.45,1263.8,40.871,76.112,20.38,86.722
Thu,11,23,2017,19,33,8,300,13122.06,1257.6,40.591,76.372,20.37,84.026
Thu,11,23,2017,20,32,5,280,13023.9,1244.6,40.028,75.357,20.96,80.355
Thu,11,23,2017,21,31,7,280,12704.7,1202,38.467,72.482,22,75.374
Thu,11,23,2017,22,31,6,270,12114.58,1133.7,34.396,67.764,21.38,69.309
Thu,11,23,2017,23,30,5,280,11597.74,1067,31.41,62.794,20.44,62.968
Fri,11,24,2017,0,30,6,240,11213.88,1016.7,29.442,59.248,22.41,58.338
Fri,11,24,2017,1,29,5,240,10690.75,989.9,28.423,57.586,22.62,56.116
Fri,11,24,2017,2,28,0,0,10721.87,974.2,28.156,57.051,20.76,55.034
Fri,11,24,2017,3,28,5,230,10814.48,975.1,28.33,57.15,20.44,54.95
Fri,11,24,2017,4,27,6,240,10963.24,1001.6,30.355,59.096,20.76,56.298
Fri,11,24,2017,5,28,5,230,11384.41,1059.9,34.102,62.98,32.31,59.082
Fri,11,24,2017,6,28,6,230,12179.28,1132.9,37.767,67.818,35.34,63.598
Fri,11,24,2017,7,27,3,220,12705.23,1197,40.864,72.152,41.9,68.17
Fri,11,24,2017,8,32,0,0,12859.94,1248.5,43.822,75.693,36.21,72.538
Fri,11,24,2017,9,37,8,230,12675.61,1275.4,46.432,77.478,24.89,74.706
Fri,11,24,2017,10,40,9,250,12450.55,1272.5,47.128,77.128,21.1,75.094
Fri,11,24,2017,11,43,9,250,12231.87,1255.5,45.536,76.556,21.2,74.064
Fri,11,24,2017,12,46,8,240,12026.34,1230.1,44.158,75.552,21.13,73.95
Fri,11,24,2017,13,47,6,250,12026.18,1210.4,42.718,73.998,20.11,71.139
Fri,11,24,2017,14,48,7,210,12346.59,1202.4,42.269,73.356,21.13,70.67
Fri,11,24,2017,15,48,5,200,12949.01,1226.2,42.828,75.024,23.81,72.644
Fri,11,24,2017,16,45,7,190,14008.99,1330.2,47.152,82.59,26.82,80.544
Fri,11,24,2017,17,41,3,120,14799.05,1406.2,50.112,88.008,32.39,85.236
Fri,11,24,2017,18,40,6,160,14593.28,1386.8,48.745,86.722,27.9,83.817
Fri,11,24,2017,19,39,5,180,14218.72,1346.4,47.394,84.026,22.65,80.985
Fri,11,24,2017,20,40,10,180,13769.6,1298.2,45.38,80.355,22.83,77.697
Fri,11,24,2017,21,40,6,210,13152.82,1224.6,41.132,75.374,21.24,72.099
Fri,11,24,2017,22,39,7,200,12358.39,1131.9,36.998,69.309,25.64,65.794
Fri,11,24,2017,23,36,8,210,11439.02,1043.4,32.59,62.968,21.65,59.553
Sat,11,25,2017,0,35,6,180,11019.16,976.2,29.848,58.338,45.32,55.035
Sat,11,25,2017,1,34,7,180,10646.1,941.9,28.12,56.116,20.02,52.326
Sat,11,25,2017,2,35,7,180,10812.9,923,27.264,55.034,13.7,51.08
Sat,11,25,2017,3,34,6,160,10933.89,920.9,27.257,54.95,20.07,50.692
Sat,11,25,2017,4,33,6,160,11039.87,939.3,28.07,56.298,21.32,51.51
Sat,11,25,2017,5,33,5,160,11172.64,983.9,30.505,59.082,19.49,53.595
Sat,11,25,2017,6,32,6,170,11303.58,1056,34.102,63.598,19.17,57.51
Sat,11,25,2017,7,35,3,220,11830.82,1134.3,37.752,68.17,25.62,62.37
Sat,11,25,2017,8,37,7,180,12137.76,1209.3,40.628,72.538,19.66,68.079
Sat,11,25,2017,9,45,7,210,12071.68,1253.4,42.427,74.706,19.66,72.105
Sat,11,25,2017,10,51,10,240,11913.86,1253.1,43.298,75.094,19.67,75.968
Sat,11,25,2017,11,51,9,200,11791.23,1236.6,42.785,74.064,15.89,76.958
Sat,11,25,2017,12,55,10,210,11702.26,1209,41.131,73.95,16.95,78.454
Sat,11,25,2017,13,54,10,200,11681.35,1179.8,39.794,71.139,18.53,78.118
Sat,11,25,2017,14,58,7,210,12025.32,1177.3,39.202,70.67,20.12,78.057
Sat,11,25,2017,15,58,13,210,12546.64,1207,41.4,72.644,22.03,79.755
Sat,11,25,2017,16,54,8,190,13602.58,1313.6,46.194,80.544,29.1,89.522
Sat,11,25,2017,17,51,0,0,14274.31,1368.4,48.354,85.236,37.42,95.588
Sat,11,25,2017,18,51,3,200,14056.91,1339.7,46.436,83.817,27.59,94.798
Sat,11,25,2017,19,50,5,220,13684.71,1295.2,44.03,80.985,28.01,90.942
Sat,11,25,2017,20,50,5,230,13240.06,1241.2,41.342,77.697,23.75,85.341
Sat,11,25,2017,21,49,5,240,12591.08,1167.9,37.561,72.099,22.79,78.226
Sat,11,25,2017,22,49,5,230,11757.8,1075.8,33.128,65.794,24.1,69.555
Sat,11,25,2017,23,48,3,250,10963.37,982.7,29.336,59.553,22.33,62.817
Sun,11,26,2017,0,47,6,240,10486.56,916,26.136,55.035,18.77,58.498
Sun,11,26,2017,1,47,6,240,10356.8,878.1,24.388,52.326,14,56.433
Sun,11,26,2017,2,47,3,260,10309.11,856.9,23.776,51.08,7.13,55.832
Sun,11,26,2017,3,46,6,270,10225.35,850.8,23.366,50.692,-8.99,56.38
Sun,11,26,2017,4,47,9,250,9915.12,862.8,23.972,51.51,-27.49,59.301
Sun,11,26,2017,5,47,12,280,10093.06,897.3,25.838,53.595,-24.27,67.01
Sun,11,26,2017,6,47,13,270,10619.76,958.6,28.711,57.51,-7.39,78.153
Sun,11,26,2017,7,44,13,290,11140.87,1036.8,31.439,62.37,9,83.582
Sun,11,26,2017,8,45,14,290,11439.58,1136.8,36.26,68.079,14.26,83.494
Sun,11,26,2017,9,46,12,290,11805.41,1206.8,39.359,72.105,18.61,83.643
Sun,11,26,2017,10,47,17,270,12173.76,1249.7,40.948,75.968,21.74,83.061
Sun,11,26,2017,11,40,14,280,12261.32,1271.4,42.565,76.958,24.12,84.38
Sun,11,26,2017,12,44,16,300,12270.46,1288.9,43.718,78.454,22.35,82.466
Sun,11,26,2017,13,43,22,290,12351.79,1282.7,42.743,78.118,22.69,81.868
Sun,11,26,2017,14,40,21,290,12677.35,1283.3,41.966,78.057,22.64,81.336
Sun,11,26,2017,15,39,18,300,13395.38,1309.6,42.748,79.755,24.32,83.348
Sun,11,26,2017,16,37,16,300,14743.7,1447.9,49.232,89.522,27.98,91.916
Sun,11,26,2017,17,34,12,300,15648.45,1539.1,52.872,95.588,27.64,99.692
Sun,11,26,2017,18,33,8,290,15537.12,1524.7,52.178,94.798,27.15,99.813
Sun,11,26,2017,19,31,0,0,15124.55,1472.8,49.886,90.942,26.38,97.317
Sun,11,26,2017,20,32,3,280,14519.95,1395.5,45.856,85.341,25.74,92.229
Sun,11,26,2017,21,33,6,260,13588.27,1290.3,41.794,78.226,27.81,84.406
Sun,11,26,2017,22,33,3,260,12465.88,1171.6,35.934,69.555,24.48,75.231
Sun,11,26,2017,23,32,0,0,11559.73,1081.1,32.18,62.817,22.09,68.462
Mon,11,27,2017,0,32,0,0,11634.1,1024,29.772,58.498,22.85,64.055
Mon,11,27,2017,1,32,6,190,11555.1,996.2,28.342,56.433,22.64,62.475
Mon,11,27,2017,2,34,3,200,11734.98,986.9,27.779,55.832,22.95,61.882
Mon,11,27,2017,3,34,5,190,11776.99,998.3,28.879,56.38,22.3,62.352
Mon,11,27,2017,4,33,5,200,11974.4,1044.6,31.508,59.301,22.04,65.31
Mon,11,27,2017,5,32,7,230,12731.61,1164.7,37.778,67.01,24.12,73.592
Mon,11,27,2017,6,33,7,230,13857.61,1344.3,52.837,78.153,29.33,84.927
Mon,11,27,2017,7,34,8,230,14849.87,1429.8,60.07,83.582,41.85,88.964
Mon,11,27,2017,8,36,6,250,15015.05,1442.2,61.529,83.494,43.86,87.674
Mon,11,27,2017,9,40,8,240,14756.96,1453.9,63.348,83.643,36.49,86.444
Mon,11,27,2017,10,40,9,250,14498.16,1460.6,65.22,83.061,28.34,85.365
Mon,11,27,2017,11,41,8,290,14447.08,1462.1,65.726,84.38,27.44,85.281
Mon,11,27,2017,12,41,10,310,14256.29,1441.6,63.929,82.466,25.59,83.79
Mon,11,27,2017,13,41,15,300,14202.14,1434.9,64.338,81.868,26.46,82.419
Mon,11,27,2017,14,40,15,290,14313.46,1430.7,63.267,81.336,25.45,82.854
Mon,11,27,2017,15,39,20,290,14755.23,1453.1,63.999,83.348,23.82,84.482
Mon,11,27,2017,16,36,16,300,15936.64,1570.6,68.286,91.916,29.75,92.496
Mon,11,27,2017,17,34,16,310,16899.36,1680.8,70.51,99.692,32.3,100.389
Mon,11,27,2017,18,31,15,310,16857.65,1681.8,68.896,99.813,28.62,100.716
Mon,11,27,2017,19,29,15,310,16485.29,1640.3,66.964,97.317,29.27,97.552
Mon,11,27,2017,20,28,13,310,15884.03,1568.8,62.972,92.229,35.88,91.542
Mon,11,27,2017,21,27,10,300,14882.24,1452.6,57.446,84.406,28.55,82.964
Mon,11,27,2017,22,25,10,310,13584.81,1317.5,50.749,75.231,27.38,72.986
Mon,11,27,2017,23,23,6,290,12546.52,1214.6,45.284,68.462,29.73,65.63
Tue,11,28,2017,0,22,10,290,12112.89,1155,42.245,64.055,40.77,60.622
Tue,11,28,2017,1,21,8,290,12011.44,1127,41.166,62.475,29.1,58.042
Tue,11,28,2017,2,21,5,290,12165.76,1116,40.92,61.882,29.22,56.636
Tue,11,28,2017,3,19,5,300,12263.91,1124.8,41.69,62.352,29.37,56.265
Tue,11,28,2017,4,19,7,320,12447.55,1177.1,43.9,65.31,31.89,58.542
Tue,11,28,2017,5,19,3,280,13287.8,1297.4,49.796,73.592,40.9,65.082
Tue,11,28,2017,6,18,3,290,14887.95,1481.9,60.655,84.927,40.62,76.01
Tue,11,28,2017,7,18,0,0,15752.56,1557.6,65.881,88.964,82.59,79.911
Tue,11,28,2017,8,22,0,0,15457.05,1550.2,66.779,87.674,65.42,80.762
Tue,11,28,2017,9,26,5,260,14855.58,1523.8,67.47,86.444,46.73,79.3
Tue,11,28,2017,10,28,0,0,14416.42,1501.2,66.966,85.365,32.29,77.748
Tue,11,28,2017,11,32,6,190,14077.88,1474.4,66.72,85.281,26.69,76.522
Tue,11,28,2017,12,34,6,180,13871.71,1442.7,65.392,83.79,25.62,75.616
Tue,11,28,2017,13,36,6,180,13946.04,1430.5,65.01,82.419,25.74,75.753
Tue,11,28,2017,14,37,8,190,14262.41,1421.2,64.281,82.854,25.73,76.432
Tue,11,28,2017,15,38,5,180,14866.46,1442.1,65.204,84.482,30.88,78.963
Tue,11,28,2017,16,36,3,190,16052.22,1560,70.109,92.496,73.2,87.342
Tue,11,28,2017,17,33,6,160,16992.21,1659.4,72.735,100.389,194.99,94.842
Tue,11,28,2017,18,33,7,170,16848.13,1645,71.069,100.716,129.52,95.048
Tue,11,28,2017,19,33,7,170,16418.49,1597.6,67.81,97.552,61.09,92.328
Tue,11,28,2017,20,34,8,190,15685.96,1514.5,63.945,91.542,39.78,87.94
Tue,11,28,2017,21,35,3,160,14552.69,1383.8,56.886,82.964,37.32,80.289
Tue,11,28,2017,22,34,0,0,13188.88,1236.7,50.487,72.986,42.69,71.067
Tue,11,28,2017,23,35,0,0,12161.03,1117.2,44.221,65.63,31.17,63.987
Wed,11,29,2017,0,35,5,170,11353.82,1046.9,40.679,60.622,24.28,60.034
Wed,11,29,2017,1,43,9,230,11137.4,1008.7,40.189,58.042,38.71,58.008
Wed,11,29,2017,2,45,13,210,11170.64,989.1,40.006,56.636,42.45,57.576
Wed,11,29,2017,3,47,14,220,11147.58,991,39.474,56.265,29.98,58.054
Wed,11,29,2017,4,46,12,220,11254.34,1034.7,40.952,58.542,30.03,61.176
Wed,11,29,2017,5,46,10,220,12019.17,1147.5,45.471,65.082,32.22,69.008
Wed,11,29,2017,6,46,8,220,13449.05,1324.5,56.48,76.01,42.94,80.864
Wed,11,29,2017,7,47,8,220,14289.76,1403.7,61.937,79.911,41.58,85.071
Wed,11,29,2017,8,48,7,220,14303.88,1399.6,62.81,80.762,35.15,84.842
Wed,11,29,2017,9,49,9,230,14008.75,1379.1,63.705,79.3,26.59,83.896
Wed,11,29,2017,10,51,9,230,13566.74,1359.1,62.748,77.748,24.2,82.257
Wed,11,29,2017,11,56,9,250,13249.54,1354.2,62.627,76.522,23.6,81.852
Wed,11,29,2017,12,59,13,250,13182.88,1352.1,62.685,75.616,23.25,80.247
Wed,11,29,2017,13,60,13,290,13806.08,1363.7,63.245,75.753,26.36,80.421
Wed,11,29,2017,14,59,21,300,14045.15,1356,63.426,76.432,27.16,80.721
Wed,11,29,2017,15,50,31,330,14125.46,1374.4,63.604,78.963,28.47,82.016
Wed,11,29,2017,16,45,24,310,15238.92,1486.1,66.704,87.342,29.98,90.182
Wed,11,29,2017,17,43,13,300,16233.17,1581.3,69.573,94.842,32.65,96.538
Wed,11,29,2017,18,42,15,290,16175.38,1577.1,67.95,95.048,29.83,96.006
Wed,11,29,2017,19,42,15,300,15794.78,1534.9,65.295,92.328,27.84,93.837
Wed,11,29,2017,20,40,7,300,15187.61,1463.8,61.732,87.94,32.22,89.574
Wed,11,29,2017,21,38,14,310,14231.4,1353.7,56.418,80.289,27.38,81.97
Wed,11,29,2017,22,36,8,280,12966.44,1224,50.053,71.067,25.51,71.628
Wed,11,29,2017,23,34,7,280,12027.22,1121.8,44.824,63.987,23.42,63.816
Thu,11,30,2017,0,33,6,290,11633.99,1063.7,41.482,60.034,28.37,58.648
Thu,11,30,2017,1,29,8,330,11379.62,1040.5,39.96,58.008,35.14,56.296
Thu,11,30,2017,2,30,5,40,11548.09,1031.9,39.256,57.576,30.24,55.39
Thu,11,30,2017,3,28,0,0,11630.02,1043.8,39.832,58.054,26.11,55.239
Thu,11,30,2017,4,25,0,0,11820.65,1098.2,42.182,61.176,35.33,57.334
Thu,11,30,2017,5,24,0,0,12739.61,1224.6,48.166,69.008,25.77,63.966
Thu,11,30,2017,6,25,5,320,14375.88,1414.3,59.247,80.864,43.76,75.264
Thu,11,30,2017,7,24,5,290,15268.23,1496.8,64.688,85.071,30.13,80.421
Thu,11,30,2017,8,28,0,0,15043.6,1484.4,65.936,84.842,34.82,80.538
Thu,11,30,2017,9,32,5,310,14574.74,1450.9,65.438,83.896,27.57,79.026
Thu,11,30,2017,10,35,0,0,14440.55,1433.5,60.835,82.257,28.84,78.399
Thu,11,30,2017,11,41,3,240,14318.01,1422.3,59.221,81.852,31.39,78.428
Thu,11,30,2017,12,41,5,130,14267.32,1403,57.919,80.247,30.12,77.44
Thu,11,30,2017,13,42,10,170,14326.92,1398.7,57.344,80.421,30.69,77.688
Thu,11,30,2017,14,42,10,170,14445.68,1387.2,56.004,80.721,29.18,78.044
Thu,11,30,2017,15,42,7,170,14777.37,1402.1,57.47,82.016,34.72,79.536
Thu,11,30,2017,16,40,10,150,15907.49,1515,62.73,90.182,42.71,87.066
Thu,11,30,2017,17,36,9,150,16630,1600.7,64.064,96.538,51.82,92.655
Thu,11,30,2017,18,37,6,150,16483.89,1589.2,61.984,96.006,41.31,91.786
Thu,11,30,2017,19,40,7,170,16090.78,1542.7,58.468,93.837,58.97,89.445
Thu,11,30,2017,20,42,7,170,15451.21,1470.3,55.791,89.574,43.14,85.977
Thu,11,30,2017,21,42,7,150,14422.94,1352.9,49.94,81.97,39.13,80.404
Thu,11,30,2017,22,43,7,180,13039.5,1211.6,42.753,71.628,26.1,73.16
Thu,11,30,2017,23,44,6,180,12065.43,1094.9,37.312,63.816,23.98,66.16
Fri,12,1,2017,0,44,6,180,11579.531,1020.5,34.331,58.648,24.22,61.308
Fri,12,1,2017,1,43,5,160,11317.42,981.5,32.177,56.296,25.99,58.989
